sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
181,0,82713,0,3882,2492,0,4604,59,0
181,1,346,0,1219,69682,0,16653,22,0
182,0,83160,0,3915,2492,0,4629,60,0
182,1,348,0,1229,70047,0,16748,22,0
183,0,83612,0,3941,2492,0,4655,60,0
183,1,349,0,1238,70416,0,16839,22,0
184,0,84074,0,3957,2492,0,4680,60,0
184,1,352,0,1246,70785,0,16931,23,0
185,0,84516,0,3993,2492,0,4706,61,0
185,1,355,0,1254,71152,0,17024,23,0
186,0,84953,0,4034,2492,0,4731,61,0
186,1,356,0,1259,71519,0,17116,23,0
187,0,85381,0,4083,2492,0,4756,61,0
187,1,357,0,1267,71888,0,17208,23,0
188,0,85849,0,4094,2492,0,4782,62,0
188,1,359,0,1271,72257,0,17301,23,0
189,0,86287,0,4133,2492,0,4807,62,0
189,1,361,0,1277,72623,0,17393,23,0
190,0,86739,0,4161,2492,0,4833,62,0
190,1,362,0,1283,72991,0,17486,23,0
191,0,87203,0,4174,2492,0,4858,63,0
191,1,365,0,1289,73357,0,17578,24,0
192,0,87682,0,4174,2492,0,4883,63,0
192,1,367,0,1297,73726,0,17671,24,0
193,0,88153,0,4180,2492,0,4909,63,0
193,1,368,0,1306,74093,0,17763,24,0
194,0,88625,0,4188,2492,0,4933,64,0
194,1,370,0,1316,74462,0,17855,24,0
195,0,89101,0,4189,2492,0,4958,64,0
195,1,374,0,1325,74829,0,17949,24,0
196,0,89580,0,4190,2492,0,4984,64,0
196,1,376,0,1335,75199,0,18041,24,0
197,0,90023,0,4224,2492,0,5009,65,0
197,1,378,0,1338,75565,0,18134,24,0
198,0,90481,0,4245,2492,0,5034,65,0
198,1,380,0,1348,75933,0,18227,24,0
199,0,90930,0,4274,2492,0,5060,65,0
199,1,382,0,1354,76301,0,18319,25,0
200,0,91398,0,4285,2492,0,5085,66,0
200,1,385,0,1359,76669,0,18412,25,0
201,0,91839,0,4322,2492,0,5111,66,0
201,1,386,0,1364,77039,0,18504,25,0
202,0,92275,0,4363,2492,0,5136,66,0
202,1,387,0,1370,77407,0,18595,25,0
203,0,92733,0,4385,2492,0,5162,67,0
203,1,389,0,1378,77776,0,18688,25,0
204,0,93188,0,4408,2492,0,5187,67,0
204,1,390,0,1384,78147,0,18779,25,0
205,0,93647,0,4429,2492,0,5213,67,0
205,1,393,0,1391,78516,0,18872,25,0
206,0,94093,0,4460,2492,0,5239,68,0
206,1,394,0,1396,78886,0,18963,25,0
207,0,94571,0,4462,2492,0,5264,68,0
207,1,397,0,1401,79253,0,19056,26,0
208,0,95050,0,4462,2492,0,5290,68,0
208,1,398,0,1405,79621,0,19148,26,0
209,0,95522,0,4470,2492,0,5315,69,0
209,1,399,0,1412,79993,0,19239,26,0
210,0,95990,0,4479,2492,0,5340,69,0
210,1,400,0,1420,80364,0,19330,26,0
211,0,96468,0,4481,2492,0,5366,69,0
211,1,403,0,1425,80729,0,19423,26,0
212,0,96931,0,4496,2492,0,5391,69,0
212,1,405,0,1430,81099,0,19514,26,0
213,0,97381,0,4526,2492,0,5416,70,0
213,1,407,0,1435,81469,0,19606,26,0
214,0,97823,0,4562,2492,0,5441,70,0
214,1,408,0,1439,81838,0,19697,26,0
215,0,98266,0,4596,2492,0,5467,70,0
215,1,410,0,1448,82209,0,19788,27,0
216,0,98716,0,4627,2492,0,5492,71,0
216,1,412,0,1453,82580,0,19879,27,0
217,0,99166,0,4654,2492,0,5518,71,0
217,1,413,0,1459,82950,0,19970,27,0
218,0,99585,0,4716,2492,0,5543,71,0
