sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
285,0,129782,0,5749,2473,0,8089,94,0
285,1,182,0,786,104607,0,29657,40,0
286,0,130251,0,5755,2473,0,8117,94,0
286,1,183,0,789,104965,0,29758,40,0
287,0,130722,0,5758,2473,0,8146,94,0
287,1,184,0,792,105313,0,29870,40,0
288,0,131199,0,5759,2473,0,8173,95,0
288,1,184,0,796,105668,0,29977,40,0
289,0,131647,0,5787,2473,0,8202,95,0
289,1,185,0,799,106029,0,30077,40,0
290,0,132086,0,5823,2473,0,8230,95,0
290,1,185,0,803,106380,0,30187,40,0
291,0,132536,0,5849,2473,0,8258,95,0
291,1,185,0,805,106736,0,30292,40,0
292,0,132997,0,5863,2473,0,8287,96,0
292,1,186,0,808,107093,0,30396,41,0
293,0,133442,0,5893,2473,0,8315,96,0
293,1,187,0,810,107442,0,30507,41,0
294,0,133876,0,5936,2473,0,8344,96,0
294,1,187,0,814,107794,0,30616,41,0
295,0,134314,0,5972,2473,0,8373,97,0
295,1,188,0,817,108150,0,30721,41,0
296,0,134780,0,5981,2473,0,8402,97,0
296,1,189,0,821,108511,0,30822,41,0
297,0,135219,0,6019,2473,0,8430,97,0
297,1,189,0,825,108869,0,30925,41,0
298,0,135669,0,6044,2473,0,8459,98,0
298,1,190,0,827,109227,0,31028,41,0
299,0,136144,0,6045,2473,0,8487,98,0
299,1,191,0,828,109587,0,31130,41,0
300,0,136618,0,6045,2473,0,8515,98,0
300,1,192,0,832,109942,0,31234,42,0
301,0,137087,0,6052,2473,0,8544,99,0
301,1,192,0,834,110297,0,31339,42,0
