sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
215,0,97922,0,5014,2474,0,5427,68,0
215,1,542,0,2264,80897,0,19343,27,0
216,0,98384,0,5029,2474,0,5453,68,0
216,1,544,0,2274,81256,0,19434,27,0
217,0,98837,0,5056,2474,0,5478,68,0
217,1,548,0,2286,81622,0,19523,27,0
218,0,99264,0,5109,2474,0,5503,68,0
218,1,550,0,2300,81988,0,19615,27,0
219,0,99731,0,5121,2474,0,5529,69,0
219,1,554,0,2309,82352,0,19705,27,0
220,0,100174,0,5156,2474,0,5554,69,0
220,1,555,0,2319,82715,0,19793,28,0
221,0,100614,0,5195,2474,0,5579,69,0
221,1,557,0,2328,83077,0,19883,28,0
222,0,101082,0,5205,2474,0,5604,70,0
222,1,558,0,2337,83445,0,19971,28,0
223,0,101560,0,5205,2474,0,5629,70,0
223,1,560,0,2344,83813,0,20059,28,0
224,0,102033,0,5211,2474,0,5654,70,0
224,1,562,0,2352,84179,0,20147,28,0
225,0,102505,0,5219,2474,0,5679,70,0
225,1,565,0,2363,84544,0,20237,28,0
226,0,102984,0,5220,2474,0,5704,71,0
226,1,569,0,2371,84910,0,20325,28,0
227,0,103460,0,5221,2474,0,5729,71,0
227,1,571,0,2376,85273,0,20413,28,0
228,0,103893,0,5268,2474,0,5755,71,0
228,1,576,0,2388,85638,0,20503,29,0
229,0,104341,0,5297,2474,0,5780,72,0
229,1,581,0,2398,86004,0,20591,29,0
230,0,104772,0,5345,2474,0,5805,72,0
230,1,582,0,2405,86366,0,20681,29,0
231,0,105234,0,5361,2474,0,5830,72,0
231,1,582,0,2417,86726,0,20771,29,0
232,0,105674,0,5400,2474,0,5856,73,0
232,1,587,0,2430,87087,0,20863,29,0
233,0,106111,0,5442,2474,0,5881,73,0
233,1,588,0,2442,87451,0,20953,29,0
234,0,106551,0,5481,2474,0,5906,73,0
234,1,592,0,2450,87819,0,21043,29,0
235,0,107009,0,5500,2474,0,5931,74,0
235,1,594,0,2459,88187,0,21133,30,0
236,0,107465,0,5523,2474,0,5956,74,0
236,1,597,0,2473,88555,0,21223,30,0
237,0,107905,0,5560,2474,0,5982,74,0
237,1,599,0,2483,88921,0,21313,30,0
238,0,108385,0,5560,2474,0,6007,74,0
238,1,603,0,2494,89291,0,21403,30,0
239,0,108861,0,5561,2474,0,6032,75,0
239,1,607,0,2504,89659,0,21492,30,0
240,0,109326,0,5575,2474,0,6057,75,0
240,1,610,0,2514,90025,0,21582,30,0
241,0,109796,0,5585,2474,0,6082,75,0
241,1,612,0,2525,90390,0,21671,30,0
242,0,110274,0,5586,2474,0,6107,76,0
242,1,613,0,2534,90758,0,21759,30,0
243,0,110745,0,5594,2474,0,6132,76,0
243,1,617,0,2543,91127,0,21848,30,0
244,0,111180,0,5637,2474,0,6158,76,0
244,1,620,0,2552,91496,0,21937,30,0
245,0,111628,0,5668,2474,0,6183,77,0
245,1,621,0,2561,91857,0,22027,31,0
246,0,112084,0,5692,2474,0,6208,77,0
246,1,623,0,2569,92218,0,22117,31,0
247,0,112543,0,5712,2474,0,6233,77,0
247,1,623,0,2579,92583,0,22206,31,0
248,0,112991,0,5743,2474,0,6258,77,0
248,1,626,0,2589,92945,0,22295,31,0
249,0,113404,0,5808,2474,0,6284,78,0
249,1,630,0,2601,93304,0,22387,31,0
250,0,113881,0,5811,2474,0,6309,78,0
250,1,630,0,2609,93667,0,22475,31,0
251,0,114310,0,5861,2474,0,6336,78,0
251,1,633,0,2621,94030,0,22566,31,0
252,0,114757,0,5892,2474,0,6361,79,0
252,1,635,0,2635,94395,0,22655,32,0
253,0,115204,0,5923,2474,0,6386,79,0
253,1,637,0,2649,94760,0,22745,32,0
254,0,115683,0,5924,2474,0,6411,79,0
254,1,641,0,2659,95127,0,22832,32,0
255,0,116155,0,5930,2474,0,6436,80,0
255,1,644,0,2670,95494,0,22921,32,0
256,0,116616,0,5946,2474,0,6461,80,0
256,1,647,0,2677,95859,0,23011,32,0
257,0,117092,0,5950,2474,0,6487,80,0
257,1,651,0,2691,96222,0,23103,32,0
258,0,117571,0,5951,2474,0,6512,80,0
258,1,652,0,2701,96586,0,23192,32,0
259,0,118019,0,5983,2474,0,6537,81,0
259,1,655,0,2709,96949,0,23282,33,0
260,0,118460,0,6020,2474,0,6562,81,0
260,1,659,0,2722,97315,0,23373,33,0
261,0,118903,0,6055,2474,0,6588,81,0
261,1,661,0,2735,97672,0,23465,33,0
262,0,119348,0,6089,2474,0,6613,82,0
262,1,664,0,2743,98031,0,23556,33,0
263,0,119796,0,6121,2474,0,6638,82,0
263,1,667,0,2753,98397,0,23644,33,0
264,0,120232,0,6162,2474,0,6664,82,0
264,1,669,0,2768,98753,0,23737,33,0
265,0,120639,0,6235,2474,0,6689,83,0
265,1,672,0,2782,99117,0,23829,33,0
266,0,121114,0,6239,2474,0,6714,83,0
266,1,674,0,2793,99480,0,23918,34,0
267,0,121547,0,6287,2474,0,6740,83,0
267,1,677,0,2806,99847,0,24008,34,0
268,0,122004,0,6308,2474,0,6765,84,0
268,1,678,0,2816,100210,0,24097,34,0
269,0,122464,0,6325,2474,0,6791,84,0
269,1,679,0,2828,100576,0,24185,34,0
270,0,122945,0,6326,2474,0,6816,84,0
270,1,680,0,2839,100944,0,24272,34,0
271,0,123410,0,6337,2474,0,6841,85,0
271,1,683,0,2845,101303,0,24360,34,0
272,0,123884,0,6343,2474,0,6866,85,0
272,1,687,0,2858,101670,0,24450,34,0
273,0,124361,0,6345,2474,0,6891,85,0
273,1,688,0,2869,102030,0,24539,34,0
274,0,124840,0,6346,2474,0,6916,85,0
274,1,690,0,2880,102395,0,24628,35,0
275,0,125281,0,6383,2474,0,6941,86,0
275,1,692,0,2892,102754,0,24719,35,0
276,0,125744,0,6400,2474,0,6966,86,0
276,1,695,0,2907,103112,0,24811,35,0
277,0,126184,0,6439,2474,0,6991,86,0
277,1,699,0,2919,103474,0,24901,35,0
278,0,126643,0,6460,2474,0,7016,87,0
278,1,700,0,2928,103835,0,24990,35,0
279,0,127085,0,6495,2474,0,7042,87,0
279,1,702,0,2938,104198,0,25080,35,0
280,0,127522,0,6537,2474,0,7067,87,0
280,1,705,0,2949,104559,0,25170,35,0
281,0,127959,0,6580,2474,0,7092,88,0
281,1,708,0,2959,104928,0,25259,36,0
282,0,128414,0,6603,2474,0,7117,88,0
282,1,710,0,2971,105291,0,25349,36,0
283,0,128845,0,6652,2474,0,7143,88,0
283,1,714,0,2981,105652,0,25440,36,0
284,0,129298,0,6678,2474,0,7168,89,0
284,1,716,0,2989,106016,0,25529,36,0
285,0,129776,0,6679,2474,0,7193,89,0
285,1,717,0,3000,106381,0,25618,36,0
286,0,130256,0,6679,2474,0,7218,89,0
286,1,721,0,3010,106750,0,25707,36,0
287,0,130728,0,6685,2474,0,7244,89,0
287,1,722,0,3020,107111,0,25795,36,0
288,0,131196,0,6695,2474,0,7269,90,0
288,1,724,0,3030,107471,0,25884,36,0
289,0,131674,0,6696,2474,0,7294,90,0
289,1,727,0,3044,107831,0,25975,37,0
290,0,132141,0,6706,2474,0,7319,90,0
290,1,729,0,3054,108187,0,26066,37,0
291,0,132572,0,6754,2474,0,7344,91,0
291,1,732,0,3066,108548,0,26156,37,0
292,0,133035,0,6771,2474,0,7370,91,0
