sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
307,1,147,0,635,116968,0,27240,43,0
308,0,90,0,590,155892,0,310,56,0
308,1,147,0,636,117338,0,27329,43,0
309,0,90,0,591,156391,0,310,56,0
309,1,148,0,639,117709,0,27419,43,0
310,0,91,0,593,156888,0,311,56,0
310,1,148,0,640,118080,0,27508,43,0
311,0,91,0,593,157387,0,312,57,0
311,1,148,0,642,118451,0,27597,43,0
312,0,91,0,595,157884,0,313,57,0
312,1,148,0,643,118820,0,27688,43,0
313,0,91,0,595,158383,0,314,57,0
313,1,149,0,646,119188,0,27778,44,0
314,0,91,0,598,158880,0,315,57,0
314,1,149,0,648,119558,0,27867,44,0
315,0,92,0,598,159379,0,316,57,0
315,1,150,0,650,119930,0,27954,44,0
316,0,92,0,599,159877,0,317,58,0
316,1,150,0,652,120301,0,28044,44,0
317,0,92,0,600,160376,0,318,58,0
317,1,151,0,653,120671,0,28133,44,0
318,0,93,0,602,160873,0,319,58,0
318,1,152,0,655,121044,0,28221,44,0
319,0,93,0,603,161372,0,320,58,0
319,1,152,0,657,121414,0,28311,44,0
320,0,93,0,604,161869,0,321,58,0
320,1,153,0,659,121783,0,28401,45,0
321,0,93,0,604,162368,0,322,58,0
321,1,153,0,660,122150,0,28492,45,0
