sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
322,0,78,0,484,163127,0,290,53,0
322,1,193,0,845,119952,0,30207,36,0
323,0,78,0,485,163625,0,291,53,0
323,1,193,0,849,120316,0,30300,36,0
324,0,78,0,486,164124,0,292,53,0
324,1,193,0,851,120678,0,30395,36,0
325,0,78,0,487,164623,0,293,54,0
325,1,193,0,853,121044,0,30487,36,0
326,0,79,0,487,165122,0,294,54,0
326,1,194,0,856,121406,0,30581,36,0
327,0,79,0,489,165621,0,295,54,0
327,1,195,0,859,121769,0,30674,36,0
328,0,79,0,489,166120,0,295,54,0
328,1,195,0,862,122130,0,30769,37,0
329,0,79,0,491,166619,0,296,54,0
329,1,197,0,866,122490,0,30866,37,0
330,0,80,0,492,167117,0,297,54,0
330,1,198,0,870,122850,0,30962,37,0
331,0,81,0,492,167616,0,298,55,0
331,1,198,0,873,123210,0,31057,37,0
332,0,81,0,493,168115,0,299,55,0
332,1,200,0,877,123570,0,31153,37,0
333,0,81,0,494,168614,0,300,55,0
333,1,201,0,879,123934,0,31247,37,0
334,0,82,0,494,169113,0,301,55,0
334,1,201,0,881,124297,0,31340,37,0
335,0,82,0,496,169612,0,301,55,0
335,1,201,0,884,124659,0,31435,37,0
336,0,82,0,496,170111,0,302,55,0
336,1,202,0,887,125022,0,31530,37,0
337,0,83,0,497,170610,0,303,56,0
337,1,202,0,890,125384,0,31625,38,0
338,0,83,0,497,171109,0,304,56,0
338,1,202,0,893,125747,0,31718,38,0
339,0,83,0,498,171607,0,305,56,0
339,1,203,0,896,126110,0,31812,38,0
340,0,83,0,499,172106,0,305,56,0
340,1,203,0,902,126472,0,31906,38,0
341,0,84,0,500,172605,0,306,56,0
341,1,204,0,905,126835,0,32000,38,0
342,0,84,0,501,173104,0,307,56,0
342,1,205,0,908,127200,0,32092,38,0
343,0,84,0,502,173603,0,308,57,0
343,1,205,0,911,127564,0,32185,38,0
344,0,85,0,502,174101,0,309,57,0
344,1,206,0,917,127919,0,32286,38,0
345,0,85,0,502,174599,0,311,57,0
345,1,207,0,920,128273,0,32390,38,0
346,0,86,0,503,175098,0,311,57,0
346,1,208,0,926,128631,0,32488,38,0
347,0,86,0,504,175597,0,312,57,0
347,1,210,0,929,128992,0,32583,39,0
348,0,86,0,504,176096,0,313,57,0
348,1,211,0,933,129354,0,32677,39,0
349,0,87,0,504,176595,0,314,58,0
349,1,211,0,935,129717,0,32770,39,0
350,0,87,0,505,177094,0,315,58,0
350,1,211,0,938,130080,0,32864,39,0
351,0,88,0,506,177593,0,315,58,0
351,1,212,0,940,130444,0,32957,39,0
352,0,88,0,506,178092,0,316,58,0
352,1,212,0,942,130807,0,33051,39,0
353,0,89,0,507,178590,0,317,58,0
353,1,212,0,945,131172,0,33145,39,0
354,0,89,0,508,179089,0,318,58,0
354,1,213,0,947,131534,0,33239,39,0
355,0,89,0,509,179588,0,319,59,0
355,1,213,0,950,131896,0,33335,40,0
356,0,90,0,510,180086,0,320,59,0
356,1,213,0,952,132259,0,33428,40,0
357,0,90,0,511,180585,0,321,59,0
357,1,213,0,954,132625,0,33520,40,0
358,0,90,0,512,181084,0,322,59,0
358,1,213,0,956,132990,0,33613,40,0
359,0,90,0,512,181583,0,322,59,0
359,1,215,0,960,133355,0,33706,40,0
360,0,90,0,513,182082,0,323,60,0
360,1,216,0,963,133719,0,33799,40,0
361,0,90,0,515,182581,0,324,60,0
361,1,217,0,965,134085,0,33891,40,0
362,0,91,0,515,183080,0,325,60,0
362,1,217,0,969,134447,0,33986,40,0
363,0,91,0,517,183578,0,326,60,0
363,1,218,0,970,134810,0,34080,40,0
364,0,91,0,517,184077,0,327,60,0
364,1,219,0,973,135172,0,34175,40,0
365,0,91,0,518,184576,0,328,60,0
365,1,220,0,975,135538,0,34268,41,0
366,0,92,0,518,185075,0,328,60,0
366,1,220,0,977,135902,0,34362,41,0
367,0,93,0,519,185574,0,329,61,0
367,1,220,0,978,136265,0,34457,41,0
368,0,93,0,520,186073,0,330,61,0
368,1,221,0,980,136627,0,34551,41,0
369,0,93,0,520,186571,0,331,61,0
369,1,221,0,986,136986,0,34649,41,0
370,0,94,0,521,187077,0,332,61,0
370,1,222,0,1065,137171,0,34703,41,0
